"","from_id","from_name","message","created_time","type","link","id","story","likes_count","comments_count","shares_count"
"481","148746965181554","Connacht Tribune - Galway City Tribune",NA,"2018-01-18T07:14:24+0000","link","http://connachttribune.ie/sylane-keep-low-profile-big-clash-wexford-rivals-444/","148746965181554_1652259294830306","Connacht Tribune - Galway City Tribune shared a link.",9,1,4
"482","148746965181554","Connacht Tribune - Galway City Tribune",NA,"2018-01-18T07:13:52+0000","link","http://connachttribune.ie/corofin-return-london-refixture-exiles-444/","148746965181554_1652258784830357","Connacht Tribune - Galway City Tribune shared a link.",2,0,0
"483","148746965181554","Connacht Tribune - Galway City Tribune",NA,"2018-01-18T07:13:38+0000","link","http://connachttribune.ie/early-season-warning-444/","148746965181554_1652258514830384","Connacht Tribune - Galway City Tribune shared a link.",2,0,0
"484","148746965181554","Connacht Tribune - Galway City Tribune",NA,"2018-01-18T07:13:04+0000","link","http://connachttribune.ie/galway-days-gone-58/","148746965181554_1652258048163764","Connacht Tribune - Galway City Tribune shared a link.",8,1,1
"485","148746965181554","Connacht Tribune - Galway City Tribune",NA,"2018-01-18T07:12:49+0000","link","http://connachttribune.ie/thin-line-separates-key-life-death-issues/","148746965181554_1652257921497110","Connacht Tribune - Galway City Tribune shared a link.",1,0,0
"486","148746965181554","Connacht Tribune - Galway City Tribune",NA,"2018-01-18T07:12:09+0000","link","http://connachttribune.ie/mix-blues-rock-make-lively-hayseed-dixie-gig/","148746965181554_1652257068163862","Connacht Tribune - Galway City Tribune shared a link.",4,0,0
"487","148746965181554","Connacht Tribune - Galway City Tribune",NA,"2018-01-18T07:11:53+0000","link","http://connachttribune.ie/shannon-delight-norwegian-airs-expansion/","148746965181554_1652256818163887","Connacht Tribune - Galway City Tribune shared a link.",53,8,9
"488","148746965181554","Connacht Tribune - Galway City Tribune",NA,"2018-01-18T07:11:37+0000","link","http://connachttribune.ie/auctioneering-firm-launches-bidding-service-househunters-web/","148746965181554_1652256634830572","Connacht Tribune - Galway City Tribune shared a link.",10,2,1
"489","148746965181554","Connacht Tribune - Galway City Tribune",NA,"2018-01-18T07:10:59+0000","link","http://connachttribune.ie/volkswagen-ditches-jetta/","148746965181554_1652256161497286","Connacht Tribune - Galway City Tribune shared a link.",22,44,9
"490","148746965181554","Connacht Tribune - Galway City Tribune",NA,"2018-01-18T07:10:27+0000","link","http://connachttribune.ie/dept-agriculture-spend-e78-million-2017/","148746965181554_1652255748163994","Connacht Tribune - Galway City Tribune shared a link.",4,0,2
"491","148746965181554","Connacht Tribune - Galway City Tribune",NA,"2018-01-18T07:10:08+0000","link","http://connachttribune.ie/badgers-get-prod/","148746965181554_1652255544830681","Connacht Tribune - Galway City Tribune shared a link.",2,1,0
"492","148746965181554","Connacht Tribune - Galway City Tribune",NA,"2018-01-18T07:09:53+0000","link","http://connachttribune.ie/oneill-damaged-trying-ride-two-horses-time/","148746965181554_1652255268164042","Connacht Tribune - Galway City Tribune shared a link.",10,5,4
"493","148746965181554","Connacht Tribune - Galway City Tribune",NA,"2018-01-18T07:09:18+0000","link","http://connachttribune.ie/find-life-needed-coaching/","148746965181554_1652254951497407","Connacht Tribune - Galway City Tribune shared a link.",6,0,0
"494","148746965181554","Connacht Tribune - Galway City Tribune","Update from Galway City COuncil:
As a precaution, due to predicted high waves, Seapoint Promenade at Salthill (from Grattan Rd. to D’Arcy roundabout) and Silverstrand beach will be closed from 4pm today (Wednesday)

One Status Yellow wind warning issued by Met Éireann today at 10.44am and valid until 3am on Thursday 18th applies to Galway (Connacht) and states that a ‘fast moving Atlantic depression will cross Ireland this evening and early tonight bringing winds of 50 to 65km/h and gusts of 90 to 110km/h to many counties’ and that there is an ‘increased risk of coastal flooding due to the combination of the high seas, strong winds and the low pressure’.
 
OPW storm surge forecast and Met Éireann wave charts were assessed for high tide levels and wave heights by Galway City Council. 
 
Galway City Council will continue to monitor the weather over the coming days.","2018-01-17T15:34:12+0000","status",NA,"148746965181554_1651618114894424",NA,34,5,13
"495","148746965181554","Connacht Tribune - Galway City Tribune","Power has been restored to almost 1,000 homes in the county, as Met Éireann warns that another storm is on the way.","2018-01-17T09:58:24+0000","link","http://connachttribune.ie/power-restored-to-almost-a-thousand-homes-in-headford-after-storm-fionn-112/","148746965181554_1651373331585569",NA,17,0,6
"496","148746965181554","Connacht Tribune - Galway City Tribune","A gust of 126km/h has been recorded at Mace Head in the past hour.","2018-01-16T21:25:31+0000","status",NA,"148746965181554_1650952301627672",NA,65,9,18
"497","148746965181554","Connacht Tribune - Galway City Tribune","An award-winning Loughrea milliner is sharing her skills and passing on the craft through workshops for Transition Year students across the county.","2018-01-16T19:01:46+0000","link","http://connachttribune.ie/award-winning-milliner-passes-craft-ty-students-across-county-230/","148746965181554_1650855651637337",NA,10,0,4
"498","148746965181554","Connacht Tribune - Galway City Tribune","4.30pm #StormFionn update from Galway City Council.

Seapoint Promenade has been closed from Grattan Rd. to the D’Arcy roundabout as a precautionary measure. 

As of today, 2 Status Yellow and 1 Status Orange Weather warnings issued by Met Éireann apply to Galway:
 
1.       A Status Yellow weather advisory issued at 1pm on Monday 15th Jan. ’18 (which specifically refers to Galway in counties listed).  It states to: ‘high or very high seas that are going to affect the Atlantic seaboard over the next few days, leading to an increased risk of coastal flooding’.
2.       A Status Yellow snow-ice warning for Ireland was issued at 4.47pm on Monday 15th Jan. ‘18 It states that snow showers will affect Ulster and Connacht from Monday night. This warning is valid until 3am Wednesday. 
3.       A Status Orange wind warning issued at 10am on Tuesday 16th Jan’18 (which again specifically refers to Galway in counties listed). It states ‘ this evening and for a time tonight, storm Fionn will bring very strong westerly winds to Atlantic coastal counties with mean wind speeds of 65 to 80 km/h and gusts of up to 120 km/hr, strongest near coasts with a risk of flooding’. 
 
The OPW storm surge forecast was checked at 3pm on Tuesday 16th Jan. ‘18 and it indicates that high tides will not exceed 5.0 m C.D. in the coming days and therefore below the critical level of 5.6m.
 
Galway City Council will continue to monitor the weather over the coming days and review our response as appropriate.","2018-01-16T16:38:16+0000","status",NA,"148746965181554_1650725154983720",NA,76,11,32
"499","148746965181554","Connacht Tribune - Galway City Tribune","Galway Masters (age 39+) are recruiting footballers for 2018. Sign up for the 11 a side league in February and meet the lads. 90% of the panel have never played inter-county before, and are current or retired Junior, Intermediate or Senior players. All footballers are welcome. You can be from any county.
Masters Football is fun, social and competitive. They usually train Monday nights, at Loughgeorge, Claregalway.
There are rolling substitutes in Masters Gaelic Football, so you do not need to play a full match.
Contact Chairman Pat Cullinane for more on 087 7727063.","2018-01-16T11:46:36+0000","photo","https://www.facebook.com/ConnachtTribune/photos/a.154527567936827.36001.148746965181554/1650505678339001/?type=3","148746965181554_1650506448338924",NA,20,20,7
"500","148746965181554","Connacht Tribune - Galway City Tribune","<U+26A0><U+FE0F> #StormFionn
STATUS ORANGE Wind Warning for Donegal, Galway, Leitrim, Mayo, Sligo, Clare, Cork and Kerry
This evening and for a time tonight, Storm Fionn will bring very strong westerly winds to Atlantic coastal counties with mean wind speeds of 65 to 80 km/h and gusts of up to 120 km/hr, strongest near coasts with a risk of flooding.
Warning in place from 3pm Tuesday to 3am Wednesday.","2018-01-16T11:33:10+0000","status",NA,"148746965181554_1650496828339886",NA,206,102,117
"501","148746965181554","Connacht Tribune - Galway City Tribune","Coach tour operators claim Galway is losing out on visitors and tourism income because of poor facilities in the city, and traffic congestion.","2018-01-15T18:15:04+0000","link","http://connachttribune.ie/coach-tours-cannot-cope-galway-city-traffic-300/","148746965181554_1649917548397814",NA,83,15,22
"502","148746965181554","Connacht Tribune - Galway City Tribune","Dead insects, flies, dirt, grime and mould – which all posed a risk of contamination to food – led to the enforced closure of the kitchen of Tigh Giblin restaurant in Spiddal for three days last month.","2018-01-14T19:33:49+0000","link","http://connachttribune.ie/restaurant-closed-three-days-dead-insects-grime-400/","148746965181554_1649080425148193",NA,88,135,83
"503","148746965181554","Connacht Tribune - Galway City Tribune","Connacht Rugby players and management were involved in an emergency plane landing at Belfast International Airport this afternoon.","2018-01-14T16:03:23+0000","link","http://connachttribune.ie/connacht-rugby-team-emergency-landing-belfast-airport-033/","148746965181554_1648933431829559",NA,94,34,28
"504","148746965181554","Connacht Tribune - Galway City Tribune","Gardai have appealed for witnesses following a robbery at a bookmakers in Moycullen.","2018-01-14T14:33:46+0000","link","http://connachttribune.ie/gardai-appeal-witnesses-following-robbery-bookies-300/","148746965181554_1648861225170113",NA,51,40,19
"505","148746965181554","Connacht Tribune - Galway City Tribune","An Oranmore man has died after being washed into the sea off the coast of County Clare. RIP.","2018-01-14T12:20:34+0000","link","http://connachttribune.ie/oranmore-man-dies-after-being-washed-into-sea-in-co-clare-400/","148746965181554_1648762261846676",NA,39,27,10
"506","148746965181554","Connacht Tribune - Galway City Tribune","More than 1,000 new jobs were created by Enterprise Ireland in Galway last year – a record new high for the agency.","2018-01-13T21:49:07+0000","link","http://connachttribune.ie/1000-galway-jobs-created-enterprise-ireland-2017/","148746965181554_1648264685229767",NA,24,0,5
"507","148746965181554","Connacht Tribune - Galway City Tribune","A man who placed a camera phone underneath a cubicle at a leisure centre in Tuam where an eleven-year-old was undressing handed over €500 in compensation to the victim’s family at the local court.","2018-01-13T19:58:57+0000","link","http://connachttribune.ie/man-spied-11-year-old-changing-room-500/","148746965181554_1648197285236507",NA,36,103,61
"508","148746965181554","Connacht Tribune - Galway City Tribune","Two people were hospitalised following a crash on the N17 this afternoon.","2018-01-13T18:24:17+0000","link","http://connachttribune.ie/n17-closed-following-road-traffic-crash-near-milltown-033/","148746965181554_1648131171909785",NA,19,3,5
"509","148746965181554","Connacht Tribune - Galway City Tribune","A young man has been taken to UHG following a crash near Tuam.","2018-01-13T13:51:04+0000","link","http://connachttribune.ie/man-taken-to-uhg-following-road-traffic-crash-near-tuam-300/","148746965181554_1647917315264504",NA,18,5,6
"510","148746965181554","Connacht Tribune - Galway City Tribune","The health service has closed a ward at University Hospital Galway to admissions due to a number of identified flu cases, and infection control measures have been implemented.","2018-01-12T19:55:10+0000","link","http://connachttribune.ie/infection-control-measures-at-uhg-ward-due-to-flu-outbreak-900/","148746965181554_1647247675331468",NA,74,25,112
"511","148746965181554","Connacht Tribune - Galway City Tribune","Met Éireann has warned of rainfall totalling up to 40mm by midday on Saturday, which will lead to flooding in places.","2018-01-12T17:47:39+0000","link","http://connachttribune.ie/warning-potential-flooding-due-heavy-rain-200/","148746965181554_1647157848673784",NA,39,8,29
"512","148746965181554","Connacht Tribune - Galway City Tribune","Brilliant news for Lily-Mae and family!","2018-01-12T15:59:19+0000","photo","https://www.facebook.com/asongforlilymae/photos/a.599333520117079.1073741837.446921945358238/1705824516134635/?type=3","148746965181554_1647085892014313","Connacht Tribune - Galway City Tribune shared Tiny Dancer by A Song for Lily-Mae's post.",402,18,1
"513","148746965181554","Connacht Tribune - Galway City Tribune",NA,"2018-01-12T07:24:55+0000","link","http://connachttribune.ie/galway-lenient-sentencing-burglars-099/","148746965181554_1646743418715227","Connacht Tribune - Galway City Tribune shared a link.",14,11,12
"514","148746965181554","Connacht Tribune - Galway City Tribune",NA,"2018-01-12T07:24:25+0000","link","http://connachttribune.ie/councils-eleanor-flooding-decisions-based-wrong-information-300/","148746965181554_1646743175381918","Connacht Tribune - Galway City Tribune shared a link.",4,5,2
"515","148746965181554","Connacht Tribune - Galway City Tribune","The planning process for the most radical overhaul of traffic and transport in the history of the city is to be completed this year with ‘the cheque waiting to be written’ from the start of next year for the work to start, it was revealed this week.","2018-01-12T07:23:22+0000","link","http://connachttribune.ie/city-councils-e1-billion-plan-get-galway-moving-033/","148746965181554_1646742355382000",NA,102,28,32
"516","148746965181554","Connacht Tribune - Galway City Tribune",NA,"2018-01-12T07:23:02+0000","link","http://connachttribune.ie/walsh-hero-mervue-utd-take-spoils-junior-cup-clash/","148746965181554_1646742078715361","Connacht Tribune - Galway City Tribune shared a link.",4,0,0
"517","148746965181554","Connacht Tribune - Galway City Tribune",NA,"2018-01-12T07:22:43+0000","link","http://connachttribune.ie/moycullen-basketballers-celebrate-double/","148746965181554_1646741855382050","Connacht Tribune - Galway City Tribune shared a link.",10,0,1
"518","148746965181554","Connacht Tribune - Galway City Tribune",NA,"2018-01-12T07:22:25+0000","link","http://connachttribune.ie/corinthians-break-new-ground-first-ever-ail-derby-win/","148746965181554_1646741645382071","Connacht Tribune - Galway City Tribune shared a link.",10,0,2
"519","148746965181554","Connacht Tribune - Galway City Tribune",NA,"2018-01-12T07:22:08+0000","link","http://connachttribune.ie/forwards-coach-duffy-believes-challenge-cup-helping-save-connachts-season/","148746965181554_1646741438715425","Connacht Tribune - Galway City Tribune shared a link.",1,0,0
"520","148746965181554","Connacht Tribune - Galway City Tribune",NA,"2018-01-12T07:21:52+0000","link","http://connachttribune.ie/happy-end-screening-simon-community/","148746965181554_1646741192048783","Connacht Tribune - Galway City Tribune shared a link.",1,0,0
"521","148746965181554","Connacht Tribune - Galway City Tribune",NA,"2018-01-12T07:21:14+0000","link","http://connachttribune.ie/end-weekend-high-note-diverse-john-coneely-inc/","148746965181554_1646740728715496","Connacht Tribune - Galway City Tribune shared a link.",5,0,1
"522","148746965181554","Connacht Tribune - Galway City Tribune",NA,"2018-01-12T07:20:58+0000","link","http://connachttribune.ie/royal-opera-house-presents-rigoletto-eye-cinema/","148746965181554_1646740508715518","Connacht Tribune - Galway City Tribune shared a link.",1,0,0
"523","148746965181554","Connacht Tribune - Galway City Tribune",NA,"2018-01-12T07:20:15+0000","link","http://connachttribune.ie/year-just-flu-three-viruses/","148746965181554_1646740135382222","Connacht Tribune - Galway City Tribune shared a link.",5,0,0
"524","148746965181554","Connacht Tribune - Galway City Tribune",NA,"2018-01-12T07:19:54+0000","link","http://connachttribune.ie/talented-molloy-making-mark-captain-irish-volleyball-team/","148746965181554_1646739855382250","Connacht Tribune - Galway City Tribune shared a link.",43,6,8
"525","148746965181554","Connacht Tribune - Galway City Tribune","The front page of this week’s Galway City Tribune. In shops from early Friday morning or to buy online at:

http://connachttribune.ie/digital-editions","2018-01-11T20:04:20+0000","photo","https://www.facebook.com/ConnachtTribune/photos/a.567343033321943.1073741828.148746965181554/1646367808752788/?type=3","148746965181554_1646367912086111",NA,18,4,2
"526","148746965181554","Connacht Tribune - Galway City Tribune","Emergency services are at the railway tracks near Rosshill just outside the city, where the body of a man has been recovered. RIP.

As a result, all services to and from Galway will be significantly delayed.","2018-01-11T16:48:40+0000","status",NA,"148746965181554_1646231928766376",NA,67,38,68
"527","148746965181554","Connacht Tribune - Galway City Tribune",NA,"2018-01-11T07:02:54+0000","link","http://connachttribune.ie/families-marooned-storm-eleanor-512/","148746965181554_1645842132138689","Connacht Tribune - Galway City Tribune shared a link.",7,5,3
"528","148746965181554","Connacht Tribune - Galway City Tribune",NA,"2018-01-11T07:02:11+0000","link","http://connachttribune.ie/fisheries-ceo-went-solo-run-salmon-weir-plan-409/","148746965181554_1645841445472091","Connacht Tribune - Galway City Tribune shared a link.",4,3,24
"529","148746965181554","Connacht Tribune - Galway City Tribune",NA,"2018-01-11T07:00:43+0000","link","http://connachttribune.ie/hurling-dominates-galway-sports-stars-awards-444/","148746965181554_1645840662138836","Connacht Tribune - Galway City Tribune shared a link.",72,2,8
"530","148746965181554","Connacht Tribune - Galway City Tribune",NA,"2018-01-11T07:00:27+0000","link","http://connachttribune.ie/93661-2-444/","148746965181554_1645840445472191","Connacht Tribune - Galway City Tribune shared a link.",0,0,0
"531","148746965181554","Connacht Tribune - Galway City Tribune",NA,"2018-01-11T06:59:57+0000","link","http://connachttribune.ie/walsh-unhappy-late-postponement-fbd-game-444/","148746965181554_1645840198805549","Connacht Tribune - Galway City Tribune shared a link.",0,0,0
"532","148746965181554","Connacht Tribune - Galway City Tribune",NA,"2018-01-11T06:57:08+0000","link","http://connachttribune.ie/awesome-power-sea-always-respected/","148746965181554_1645838905472345","Connacht Tribune - Galway City Tribune shared a link.",14,0,1
"533","148746965181554","Connacht Tribune - Galway City Tribune",NA,"2018-01-11T06:56:49+0000","link","http://connachttribune.ie/galway-days-gone-57/","148746965181554_1645838758805693","Connacht Tribune - Galway City Tribune shared a link.",10,2,0
"534","148746965181554","Connacht Tribune - Galway City Tribune",NA,"2018-01-11T06:56:30+0000","link","http://connachttribune.ie/tales-bygone-days/","148746965181554_1645838525472383","Connacht Tribune - Galway City Tribune shared a link.",9,0,0
"535","148746965181554","Connacht Tribune - Galway City Tribune",NA,"2018-01-11T06:56:11+0000","link","http://connachttribune.ie/medicines-loss-singings-gain-james-comes-west/","148746965181554_1645838242139078","Connacht Tribune - Galway City Tribune shared a link.",1,0,0
"536","148746965181554","Connacht Tribune - Galway City Tribune",NA,"2018-01-11T06:55:37+0000","link","http://connachttribune.ie/eddi-reader-keeps-fresh-returns-town-hall/","148746965181554_1645837828805786","Connacht Tribune - Galway City Tribune shared a link.",2,2,0
"537","148746965181554","Connacht Tribune - Galway City Tribune",NA,"2018-01-11T06:55:04+0000","link","http://connachttribune.ie/galway-operators-among-1000-exhibitors-tourism-spectacular-rds/","148746965181554_1645837352139167","Connacht Tribune - Galway City Tribune shared a link.",2,0,2
"538","148746965181554","Connacht Tribune - Galway City Tribune",NA,"2018-01-11T06:54:50+0000","link","http://connachttribune.ie/property-values-set-jump-15-year/","148746965181554_1645837192139183","Connacht Tribune - Galway City Tribune shared a link.",8,3,2
"539","148746965181554","Connacht Tribune - Galway City Tribune",NA,"2018-01-11T06:54:35+0000","link","http://connachttribune.ie/new-year-cheer-volkswagen/","148746965181554_1645836962139206","Connacht Tribune - Galway City Tribune shared a link.",2,0,0
"540","148746965181554","Connacht Tribune - Galway City Tribune",NA,"2018-01-11T06:54:02+0000","link","http://connachttribune.ie/fodder-meeting-urgently-sought-ifa/","148746965181554_1645836512139251","Connacht Tribune - Galway City Tribune shared a link.",1,0,1
"541","148746965181554","Connacht Tribune - Galway City Tribune",NA,"2018-01-11T06:53:18+0000","link","http://connachttribune.ie/state-faces-major-obstacles-weather-climate-storm/","148746965181554_1645835695472666","Connacht Tribune - Galway City Tribune shared a link.",0,0,0
"542","148746965181554","Connacht Tribune - Galway City Tribune",NA,"2018-01-11T06:52:59+0000","link","http://connachttribune.ie/flowers-fill-minute-trees-outlast-life/","148746965181554_1645835485472687","Connacht Tribune - Galway City Tribune shared a link.",4,0,0
"543","148746965181554","Connacht Tribune - Galway City Tribune","Beautiful morning in Galway (Photo: Cathy Gill)","2018-01-10T14:38:51+0000","photo","https://www.facebook.com/ConnachtTribune/photos/a.567343033321943.1073741828.148746965181554/1645240165532219/?type=3","148746965181554_1645240415532194",NA,482,10,43
"544","148746965181554","Connacht Tribune - Galway City Tribune","THE CONNACHT TRIBUNE IS SEEKING A 
BUSINESS DEVELOPMENT EXECUTIVE","2018-01-09T08:54:36+0000","photo","https://www.facebook.com/ConnachtTribune/photos/a.154527567936827.36001.148746965181554/1644026338986935/?type=3","148746965181554_1644026582320244",NA,10,1,19
"545","148746965181554","Connacht Tribune - Galway City Tribune",NA,"2018-01-08T21:03:39+0000","event","https://www.facebook.com/events/129006404554353/","148746965181554_1643590305697205","Connacht Tribune - Galway City Tribune shared Galway Autism Partnership GAP's event.",14,1,0
"546","148746965181554","Connacht Tribune - Galway City Tribune","Chief Superintendent Tom Curley has expressed concern about the increased incidence of heroin use in the West over the past year or so. He said that Gardai in the Galway city area were coming across a greater use of heroin among drug addicts and this was always something to be wary of from a crime point of view.","2018-01-08T20:27:02+0000","link","http://connachttribune.ie/garda-chief-voices-concerns-growing-impact-heroin-999/","148746965181554_1643557972367105",NA,38,24,10
"547","148746965181554","Connacht Tribune - Galway City Tribune","The Claddagh Residents Association will host a special demonstration tonight on flood barrier gates.","2018-01-08T14:48:11+0000","link","http://connachttribune.ie/city-residents-host-demonstration-flood-barriers/","148746965181554_1643272342395668",NA,64,8,10
"548","148746965181554","Connacht Tribune - Galway City Tribune","There are now 108 community text alert schemes spread across Co. Galway – and according to a senior Garda they are playing key roles in helping to prevent a range of crimes being committed – and especially so in more rural areas.","2018-01-08T11:33:16+0000","link","http://connachttribune.ie/text-alert-schemes-double-as-eyes-and-ears-of-gardai-300/","148746965181554_1643109632411939",NA,54,3,10
"549","148746965181554","Connacht Tribune - Galway City Tribune","Ice-skating gulls ... a frozen Gaol River beside Galway Cathedral this morning (Photos: Cathy Gill)","2018-01-08T09:51:07+0000","photo","https://www.facebook.com/ConnachtTribune/photos/a.567343033321943.1073741828.148746965181554/1643041075752128/?type=3","148746965181554_1643042549085314","Connacht Tribune - Galway City Tribune added 2 new photos.",228,5,18
"550","148746965181554","Connacht Tribune - Galway City Tribune","While retailers across Galway are generally optimistic about the year just gone – and with hopes high that 2018 will improve – online sales and Brexit uncertainty continue to challenge the sector.","2018-01-07T21:42:29+0000","link","http://connachttribune.ie/galways-commercial-sector-apprehensive-outside-factors-2018/","148746965181554_1642577509131818",NA,1,1,1
"551","148746965181554","Connacht Tribune - Galway City Tribune","Update: owner found.

An iPhone 5 on the Vodafone network was found in the Terryland area today. If it’s yours, or you know who owns it, ring the number now. If unclaimed, it will be dropped into Mill Street Garda Station tomorrow.","2018-01-07T20:20:58+0000","status",NA,"148746965181554_1642514169138152",NA,37,6,58
"552","148746965181554","Connacht Tribune - Galway City Tribune","Six people lost their lives on Galway’s roads in 2017, down from ten the previous year, according to the Road Safety Authority’s end-of-year report. In fact, the number of deaths recorded on the city and county’s roads is a fraction of the average recorded last decade.","2018-01-07T20:05:07+0000","link","http://connachttribune.ie/galway-road-deaths-090/","148746965181554_1642500925806143",NA,29,4,2
"553","148746965181554","Connacht Tribune - Galway City Tribune","Met Éireann has issued a Status Orange warning, as temperatures are set to drop to -6°.","2018-01-07T18:56:59+0000","link","http://connachttribune.ie/status-orange-warning-temperatures-dip-6c/","148746965181554_1642447222478180",NA,152,76,111
"554","148746965181554","Connacht Tribune - Galway City Tribune","There is “not a hope” of the housing crisis being solved within the next two years, according to a Government Minister of State.","2018-01-07T15:26:33+0000","link","http://connachttribune.ie/minister-cautions-quick-fix-homes-shortage-200/","148746965181554_1642262699163299",NA,8,2,2
"555","148746965181554","Connacht Tribune - Galway City Tribune","He may have earned over €40m last year but that did not stop golfer Rory McIlroy from hitting the January sales in Galway. The four-time Major winner was spotted in Brown Thomas with his wife Erica Stoll last Saturday.","2018-01-06T21:53:31+0000","link","http://connachttribune.ie/retail-therapy-mcilroy-erica-galway-visit-300/","148746965181554_1641487029240866",NA,295,61,25
"556","148746965181554","Connacht Tribune - Galway City Tribune","<ed><U+00A0><U+00BC><ed><U+00BC><U+00AB> It’s already -1°C in Galway, with frost forming on roads. Temperatures are expected to dip to -5°C overnight, with patches of freezing fog expected, as well as a heavy frost. There is a Status Yellow low temperature warning in place until midday Sunday. Expect poor road conditions in places.","2018-01-06T20:40:37+0000","status",NA,"148746965181554_1641430985913137",NA,171,43,81
"557","148746965181554","Connacht Tribune - Galway City Tribune","The IDA is facing “fierce competition” to attract Foreign Direct Investment to the West of Ireland – but the presence of global giants here acts as a top reference for Galway. And with hundreds of jobs created by IDA-supported companies in Galway during 2017, the number of site visits here by potential investors is on the rise.","2018-01-06T19:24:33+0000","link","http://connachttribune.ie/ida-faces-fierce-competition-attract-jobs-west-000/","148746965181554_1641369235919312",NA,43,10,5
"558","148746965181554","Connacht Tribune - Galway City Tribune","Asking prices for houses in Galway City have jumped by a whopping 70% – and by more than 45% in the county – since the property market bottomed out, according to new research.","2018-01-06T12:38:42+0000","link","http://connachttribune.ie/asking-prices-homes-galway-city-70-since-bust/","148746965181554_1641018032621099",NA,19,2,15
"559","148746965181554","Connacht Tribune - Galway City Tribune","The safety features of the vehicles have had the biggest impact on road mortality – and expanding on that could prevent even more deaths in the future. That’s what Fianna Fáil Deputy Eamon Ó Cúiv told the Dáil recently, as he pointed to the positive effect of crumple zones, seat belts and airbags – all of which have meant that people survive accidents they would not have survived 30 or 40 years ago.","2018-01-06T11:00:57+0000","link","http://connachttribune.ie/technology-can-help-cut-fatal-accidents-099/","148746965181554_1640944632628439",NA,21,4,2
"560","148746965181554","Connacht Tribune - Galway City Tribune","A masterplan for the development of Terryland Forest Park is set to be drawn up this year – with a similar plan due for Merlin Woods in 2019.","2018-01-05T18:41:11+0000","link","http://connachttribune.ie/masterplan-look-development-city-parks-013/","148746965181554_1640205549369014",NA,26,2,3
"561","148746965181554","Connacht Tribune - Galway City Tribune","A permanent flood defence structure for the city and Salthill – along with a better early warning system – has been called for in the wake of Tuesday’s Storm Eleanor flood disaster.","2018-01-05T16:25:33+0000","link","http://connachttribune.ie/galway-city-counts-cost-storm-eleanor-232/","148746965181554_1640080096048226",NA,85,15,10
"562","148746965181554","Connacht Tribune - Galway City Tribune","Inside the cabin of Damian Browne’s traditional shaped rowing boat hull, above where he sleeps, is a poem that includes the line: “My head is bloodied but unbowed.” How very apt.","2018-01-05T13:18:41+0000","link","http://connachttribune.ie/former-connacht-star-capsizes-twice-bid-row-across-atlantic-200/","148746965181554_1639904119399157",NA,83,1,8
"563","148746965181554","Connacht Tribune - Galway City Tribune","The grand unveiling of a new proposal for a radical shake-up of the city’s transport network has been deferred to allow negotiations with landowners and other interested parties to be finalised.","2018-01-05T06:47:22+0000","link","http://connachttribune.ie/council-postpones-meeting-plan-ban-cars-city-centre-404/","148746965181554_1639625176093718",NA,25,20,4
"564","148746965181554","Connacht Tribune - Galway City Tribune",NA,"2018-01-05T06:47:03+0000","link","http://connachttribune.ie/connacht-just-fail-inflict-rare-home-pro14-defeat-leinster/","148746965181554_1639624942760408","Connacht Tribune - Galway City Tribune shared a link.",0,0,1
"565","148746965181554","Connacht Tribune - Galway City Tribune",NA,"2018-01-05T06:46:40+0000","link","http://connachttribune.ie/celebrate-nollaig-na-mban-galway-arts-centre/","148746965181554_1639624709427098","Connacht Tribune - Galway City Tribune shared a link.",7,0,0
"566","148746965181554","Connacht Tribune - Galway City Tribune",NA,"2018-01-05T06:46:20+0000","link","http://connachttribune.ie/film-exhibition-explore-mental-issues-part-first-fortnight/","148746965181554_1639624212760481","Connacht Tribune - Galway City Tribune shared a link.",2,0,0
"567","148746965181554","Connacht Tribune - Galway City Tribune",NA,"2018-01-05T06:45:46+0000","link","http://connachttribune.ie/new-course-creative-writing/","148746965181554_1639623716093864","Connacht Tribune - Galway City Tribune shared a link.",2,0,0
"568","148746965181554","Connacht Tribune - Galway City Tribune",NA,"2018-01-05T06:45:25+0000","link","http://connachttribune.ie/eleanor-exposes-councils-amateurish-storm-prep-202/","148746965181554_1639623382760564","Connacht Tribune - Galway City Tribune shared a link.",70,18,26
"569","148746965181554","Connacht Tribune - Galway City Tribune",NA,"2018-01-05T06:45:09+0000","link","http://connachttribune.ie/lets-start-2018-beauty-breakfast/","148746965181554_1639623192760583","Connacht Tribune - Galway City Tribune shared a link.",0,0,0
"570","148746965181554","Connacht Tribune - Galway City Tribune","The front page of this week’s Galway City Tribune. In shops from early Friday morning or to buy online at:

http://connachttribune.ie/digital-editions
#StormEleanor","2018-01-04T21:09:02+0000","photo","https://www.facebook.com/ConnachtTribune/photos/a.154527567936827.36001.148746965181554/1639202629469306/?type=3","148746965181554_1639202819469287",NA,22,2,16
"571","148746965181554","Connacht Tribune - Galway City Tribune",NA,"2018-01-04T20:53:17+0000","link","http://connachttribune.ie/galway-native-fahey-aiming-world-cup-444/","148746965181554_1639191049470464","Connacht Tribune - Galway City Tribune shared a link.",10,1,0
"572","148746965181554","Connacht Tribune - Galway City Tribune",NA,"2018-01-04T07:18:26+0000","link","http://connachttribune.ie/galways-hospitals-falling-apart-seams-798/","148746965181554_1638534352869467","Connacht Tribune - Galway City Tribune shared a link.",85,27,48
